benchmark,f,attack,param,baseline,target,target_acc,baseline_acc,delta,ci_low,ci_high,p,n_tasks,p_holm,verdict
math500,0.5,camouflage,0.9,race,race_d,0.7633333333333334,0.6783333333333333,0.08499999999999999,0.0475,0.12249999999999998,9.609129148044244e-06,80,0.0027001652906004326,win
math500,0.5,echo,1.0,race,race_d,0.7133333333333333,0.8158333333333333,-0.10250000000000001,-0.135,-0.07250000000000001,1.208017737420594e-09,80,3.5757325027649583e-07,loss
math500,0.5,gate_aware,0.0,race,race_d,0.9333333333333332,0.9333333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,gate_aware,0.25,race,race_d,0.9291666666666666,0.9291666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,gate_aware,0.5,race,race_d,0.9291666666666666,0.9291666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,gate_aware,0.75,race,race_d,0.9258333333333333,0.9258333333333333,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,gate_aware,1.0,race,race_d,0.8416666666666666,0.8416666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,independent,1.0,race,race_d,0.925,0.925,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,llm:always_wrong,1.0,race,race_d,0.8541666666666666,0.8541666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,llm:rushing,1.0,race,race_d,0.8416666666666666,0.8416666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,llm:semantic_hallucination,1.0,race,race_d,0.8891666666666665,0.8891666666666665,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,llm:semantic_negation,1.0,race,race_d,0.9058333333333334,0.9058333333333334,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,partial,0.5,race,race_d,0.8133333333333332,0.8133333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,partial,0.8,race,race_d,0.7958333333333332,0.7958333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.5,sleeper,1.0,race,race_d,0.40166666666666667,0.2866666666666667,0.11499999999999999,0.0633125,0.16916666666666663,0.08682177987016872,80,1.0,tie
math500,0.5,uninformative,1.0,race,race_d,0.7933333333333333,0.7949999999999999,-0.0016666666666666698,-0.005833333333333341,0.003333333333333332,0.18732515509965508,80,1.0,tie
math500,0.7,attractor,1.0,race,race_d,0.85,0.85,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,camouflage,0.7,race,race_d,0.7097222222222223,0.5541666666666666,0.15555555555555553,0.125,0.1875,4.940273385495396e-12,80,1.5018431091906003e-09,win
math500,0.7,camouflage,0.9,race,race_d,0.7097222222222223,0.5541666666666666,0.15555555555555553,0.125,0.1875,4.940273385495396e-12,80,1.5018431091906003e-09,win
math500,0.7,echo,1.0,race,race_d,0.7013888888888888,0.7611111111111111,-0.05972222222222223,-0.08611111111111112,-0.03333333333333335,6.747763503319854e-06,80,0.0019028693079361989,loss
math500,0.7,gate_aware,0.0,race,race_d,0.8541666666666666,0.8541666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,gate_aware,0.25,race,race_d,0.8541666666666666,0.8541666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,gate_aware,0.5,race,race_d,0.8541666666666666,0.8541666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,gate_aware,0.75,race,race_d,0.85,0.85,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,gate_aware,1.0,race,race_d,0.8388888888888889,0.8388888888888889,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,independent,1.0,race,race_d,0.8541666666666666,0.8541666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,llm:always_wrong,1.0,race,race_d,0.7277777777777777,0.7277777777777777,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,llm:rushing,1.0,race,race_d,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,llm:semantic_hallucination,1.0,race,race_d,0.7708333333333334,0.7708333333333334,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,llm:semantic_negation,1.0,race,race_d,0.7513888888888889,0.7513888888888889,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,partial,0.5,race,race_d,0.6527777777777778,0.6513888888888889,0.0013888888888888887,0.0,0.004166666666666667,0.31731050786291415,80,1.0,tie
math500,0.7,partial,0.8,race,race_d,0.7666666666666666,0.7666666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
math500,0.7,sleeper,1.0,race,race_d,0.3416666666666667,0.0,0.3416666666666667,0.3013888888888888,0.3819444444444444,6.706002438292374e-15,80,2.112390768062098e-12,win
math500,0.7,uninformative,1.0,race,race_d,0.5944444444444444,0.5944444444444444,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,attractor,1.0,race,race_d,0.8833333333333332,0.8833333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,camouflage,0.7,race,race_d,0.8214285714285714,0.8083333333333332,0.013095238095238096,0.0005952380952380959,0.029166666666666664,0.045513406646735394,80,1.0,tie
medqa,0.3,camouflage,0.9,race,race_d,0.8428571428571429,0.8458333333333334,-0.0029761904761904656,-0.037514880952380945,0.036904761904761905,1.065204899746601e-05,80,0.0029825737192904827,tie
medqa,0.3,echo,1.0,race,race_d,0.8416666666666668,0.8416666666666666,0.0,-0.0125,0.0125,1.0,80,1.0,tie
medqa,0.3,gate_aware,0.0,race,race_d,0.9005952380952381,0.9005952380952381,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,gate_aware,0.25,race,race_d,0.9083333333333332,0.9083333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,gate_aware,0.5,race,race_d,0.9125,0.9125,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,gate_aware,0.75,race,race_d,0.9083333333333332,0.9083333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,gate_aware,1.0,race,race_d,0.8785714285714287,0.8785714285714287,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,independent,1.0,race,race_d,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,llm:always_wrong,1.0,race,race_d,0.85,0.8511904761904763,-0.001190476190476189,-0.014285714285714285,0.007142857142857145,0.9929035095959442,80,1.0,tie
medqa,0.3,llm:rushing,1.0,race,race_d,0.8642857142857142,0.8642857142857142,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,llm:semantic_hallucination,1.0,race,race_d,0.8672619047619048,0.8672619047619048,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,llm:semantic_negation,1.0,race,race_d,0.8625,0.8625,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,partial,0.5,race,race_d,0.8791666666666668,0.8791666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,partial,0.8,race,race_d,0.85,0.85,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.3,sleeper,1.0,race,race_d,0.8357142857142857,0.8333333333333333,0.0023809523809523786,-0.014285714285714287,0.01967261904761888,0.6797886913817313,80,1.0,tie
medqa,0.3,uninformative,1.0,race,race_d,0.8577380952380953,0.8577380952380953,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,attractor,1.0,race,race_d,0.875,0.875,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,camouflage,0.7,race,race_d,0.7925000000000001,0.7875,0.004999999999999974,-0.020000000000000028,0.030833333333333303,0.05445039801336833,80,1.0,tie
medqa,0.5,camouflage,0.9,race,race_d,0.8233333333333335,0.825,-0.0016666666666666802,-0.029187500000000026,0.029187499999999894,0.013432984380796504,80,1.0,tie
medqa,0.5,echo,1.0,race,race_d,0.8216666666666665,0.8191666666666666,0.002500000000000001,-0.004999999999999999,0.0125,0.9929035095959442,80,1.0,tie
medqa,0.5,gate_aware,0.0,race,race_d,0.9208333333333332,0.9208333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,gate_aware,0.25,race,race_d,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,gate_aware,0.5,race,race_d,0.925,0.925,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,gate_aware,0.75,race,race_d,0.9,0.9,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,gate_aware,1.0,race,race_d,0.8666666666666666,0.8666666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,independent,1.0,race,race_d,0.9208333333333332,0.9208333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,llm:always_wrong,1.0,race,race_d,0.8583333333333332,0.8625,-0.004166666666666667,-0.0125,0.0,0.31731050786291415,80,1.0,tie
medqa,0.5,llm:rushing,1.0,race,race_d,0.8583333333333332,0.8583333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,llm:semantic_hallucination,1.0,race,race_d,0.8616666666666667,0.8616666666666667,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,llm:semantic_negation,1.0,race,race_d,0.8574999999999999,0.8574999999999999,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,partial,0.5,race,race_d,0.8825,0.8833333333333332,-0.0008333333333333346,-0.0025000000000000035,0.0,0.31731050786291415,80,1.0,tie
medqa,0.5,partial,0.8,race,race_d,0.8458333333333332,0.8458333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.5,sleeper,1.0,race,race_d,0.45249999999999996,0.36,0.09249999999999999,0.07083333333333329,0.11502083333333318,1.3953570412898808e-12,80,4.297699687172833e-10,win
medqa,0.5,uninformative,1.0,race,race_d,0.8666666666666666,0.8666666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,attractor,1.0,race,race_d,0.8708333333333332,0.8708333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,camouflage,0.7,race,race_d,0.7472222222222221,0.6333333333333333,0.11388888888888889,0.08333333333333333,0.1472222222222222,1.2965549205631775e-08,80,3.7859403680444785e-06,win
medqa,0.7,camouflage,0.9,race,race_d,0.7472222222222221,0.6333333333333333,0.11388888888888889,0.08194444444444443,0.14583333333333331,1.2965549205631775e-08,80,3.7859403680444785e-06,win
medqa,0.7,echo,1.0,race,race_d,0.8291666666666668,0.8291666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,gate_aware,0.0,race,race_d,0.975,0.975,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,gate_aware,0.25,race,race_d,0.9486111111111111,0.9486111111111111,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,gate_aware,0.5,race,race_d,0.9291666666666666,0.9291666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,gate_aware,0.75,race,race_d,0.9125,0.9125,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,gate_aware,1.0,race,race_d,0.85,0.85,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,independent,1.0,race,race_d,0.9666666666666666,0.9666666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,llm:always_wrong,1.0,race,race_d,0.826388888888889,0.825,0.0013888888888888887,0.0,0.004166666666666667,0.31731050786291415,80,1.0,tie
medqa,0.7,llm:rushing,1.0,race,race_d,0.836111111111111,0.8375,-0.0013888888888888896,-0.004166666666666668,0.0,0.31731050786291415,80,1.0,tie
medqa,0.7,llm:semantic_hallucination,1.0,race,race_d,0.8291666666666666,0.8291666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,llm:semantic_negation,1.0,race,race_d,0.825,0.825,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,partial,0.5,race,race_d,0.8708333333333332,0.8708333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,partial,0.8,race,race_d,0.8416666666666668,0.8416666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
medqa,0.7,sleeper,1.0,race,race_d,0.004166666666666667,0.0,0.004166666666666667,0.0,0.00972222222222222,0.0832645166635504,80,1.0,tie
medqa,0.7,uninformative,1.0,race,race_d,0.825,0.825,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,attractor,1.0,race,race_d,0.9166666666666667,0.9125,0.004166666666666667,0.0,0.0125,0.31731050786291415,80,1.0,tie
mmlu,0.3,camouflage,0.7,race,race_d,0.8488095238095237,0.8791666666666667,-0.030357142857142805,-0.044047619047618995,-0.00892857142857138,4.519250246884745e-14,80,1.4145253272749251e-11,loss
mmlu,0.3,camouflage,0.9,race,race_d,0.8482142857142858,0.9,-0.05178571428571428,-0.07857142857142856,-0.017857142857142846,1.1607813502674757e-08,80,3.401089356283704e-06,loss
mmlu,0.3,echo,1.0,race,race_d,0.8380952380952381,0.8833333333333332,-0.04523809523809519,-0.06488095238095233,-0.027976190476190432,3.5242027964760975e-14,80,1.1065996780934945e-11,loss
mmlu,0.3,gate_aware,0.0,race,race_d,0.9291666666666666,0.9291666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,gate_aware,0.25,race,race_d,0.925,0.925,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,gate_aware,0.5,race,race_d,0.9291666666666666,0.9291666666666666,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,gate_aware,0.75,race,race_d,0.9333333333333332,0.9333333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,gate_aware,1.0,race,race_d,0.925,0.925,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,independent,1.0,race,race_d,0.9125,0.9125,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,llm:always_wrong,1.0,race,race_d,0.9,0.9,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,llm:rushing,1.0,race,race_d,0.9125,0.9125,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,llm:semantic_hallucination,1.0,race,race_d,0.9,0.9,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,llm:semantic_negation,1.0,race,race_d,0.9,0.9,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,partial,0.5,race,race_d,0.9,0.9,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,partial,0.8,race,race_d,0.9041666666666668,0.9041666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.3,sleeper,1.0,race,race_d,0.7666666666666666,0.8910714285714285,-0.12440476190476195,-0.13392857142857145,-0.11190476190476195,7.876804670062744e-17,80,2.5363311037602035e-14,loss
mmlu,0.3,uninformative,1.0,race,race_d,0.9,0.9,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,attractor,1.0,race,race_d,0.9208333333333332,0.9208333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,camouflage,0.7,race,race_d,0.8183333333333334,0.8583333333333332,-0.04000000000000008,-0.06083333333333342,-0.014166666666666744,1.7949500147836978e-12,80,5.510496545385952e-10,loss
mmlu,0.5,camouflage,0.9,race,race_d,0.8541666666666667,0.8916666666666666,-0.03749999999999995,-0.06749999999999994,-0.005833333333333292,0.003818809042383896,80,1.0,tie
mmlu,0.5,echo,1.0,race,race_d,0.8875,0.8875,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,gate_aware,0.0,race,race_d,0.9375,0.9375,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,gate_aware,0.25,race,race_d,0.9416666666666668,0.9416666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,gate_aware,0.5,race,race_d,0.9416666666666667,0.9416666666666667,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,gate_aware,0.75,race,race_d,0.945,0.945,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,gate_aware,1.0,race,race_d,0.9183333333333333,0.9183333333333333,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,independent,1.0,race,race_d,0.9375,0.9375,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,llm:always_wrong,1.0,race,race_d,0.9083333333333334,0.9083333333333334,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,llm:rushing,1.0,race,race_d,0.9083333333333334,0.9083333333333334,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,llm:semantic_hallucination,1.0,race,race_d,0.9041666666666668,0.9041666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,llm:semantic_negation,1.0,race,race_d,0.9041666666666668,0.9041666666666668,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,partial,0.5,race,race_d,0.9058333333333334,0.9083333333333332,-0.0024999999999999996,-0.0075,0.0,0.31731050786291415,80,1.0,tie
mmlu,0.5,partial,0.8,race,race_d,0.9125,0.9125,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.5,sleeper,1.0,race,race_d,0.545,0.45500000000000007,0.09,0.05,0.135,0.0014000014609344361,80,0.3850004017569699,tie
mmlu,0.5,uninformative,1.0,race,race_d,0.9075,0.9075,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,attractor,1.0,race,race_d,0.9097222222222221,0.9027777777777779,0.006944444444444445,-0.002777777777777777,0.018055555555555557,0.17607802191557032,80,1.0,tie
mmlu,0.7,camouflage,0.7,race,race_d,0.8486111111111111,0.7236111111111111,0.125,0.08472222222222223,0.17086805555555537,4.003437906149998e-07,80,0.00011369763653465993,win
mmlu,0.7,camouflage,0.9,race,race_d,0.8486111111111111,0.7236111111111111,0.125,0.08333333333333333,0.17222222222222222,4.003437906149998e-07,80,0.00011369763653465993,win
mmlu,0.7,echo,1.0,race,race_d,0.8597222222222223,0.85,0.00972222222222222,0.0,0.02222222222222222,0.08328098628159922,80,1.0,tie
mmlu,0.7,gate_aware,0.0,race,race_d,0.9736111111111111,0.9736111111111111,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,gate_aware,0.25,race,race_d,0.9708333333333332,0.9708333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,gate_aware,0.5,race,race_d,0.9625,0.9625,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,gate_aware,0.75,race,race_d,0.95,0.95,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,gate_aware,1.0,race,race_d,0.9083333333333334,0.9083333333333334,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,independent,1.0,race,race_d,0.976388888888889,0.976388888888889,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,llm:always_wrong,1.0,race,race_d,0.8916666666666666,0.8916666666666668,0.0,-0.0125,0.0125,1.0,80,1.0,tie
mmlu,0.7,llm:rushing,1.0,race,race_d,0.8833333333333332,0.8833333333333332,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,llm:semantic_hallucination,1.0,race,race_d,0.8722222222222221,0.8722222222222221,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,llm:semantic_negation,1.0,race,race_d,0.8958333333333334,0.8916666666666668,0.004166666666666667,0.0,0.0125,0.31731050786291415,80,1.0,tie
mmlu,0.7,partial,0.5,race,race_d,0.8833333333333334,0.8875,-0.004166666666666667,-0.0125,0.0,0.31731050786291415,80,1.0,tie
mmlu,0.7,partial,0.8,race,race_d,0.8847222222222222,0.8847222222222222,0.0,0.0,0.0,1.0,80,1.0,tie
mmlu,0.7,sleeper,1.0,race,race_d,0.07222222222222222,0.0,0.07222222222222222,0.049999999999999996,0.09583333333333334,1.3985687703759303e-07,80,4.0278780586826794e-05,win
mmlu,0.7,uninformative,1.0,race,race_d,0.875,0.875,0.0,0.0,0.0,1.0,80,1.0,tie
